# 250k evts      
521.6	464.2	597.1	461.0
258.6	308.7	414.6	289.6
212.0	245.6	344.8	228.9
35.3	42.8	63.1	37.3
22.8	20.3	31.5	19.9
16.4	11.3	22.5	12.9
168.7	424.3	195.1	150.3
78.2	32.9	116.2	88.1
65.5	17.4	91.9	73.1
5.2	9.9	7.5	5.3
4.5	6.2	6.8	4.8
46.3	40.4	47.1	40.5
20.7	23.6	28.7	23.2
18.0	21.0	24.5	19.8
2.8	3.4	4.3	2.9
