# 250k evts      
402.1	299.7	389.8	364.1
198.6	175.8	223.1	234.4
165.0	142.0	184.8	191.1
28.0	18.0	27.0	27.0
14.7	0.0	15.8	13.1
9.2	0.0	11.3	7.7
139.6	312.5	119.3	119.9
65.7	14.3	72.1	73.5
55.5	6.2	59.0	62.7
4.5	5.0	3.1	5.1
3.9	1.9	2.5	4.8
40.9	27.2	35.3	36.3
17.5	16.4	21.4	20.2
15.5	14.0	18.1	17.5
2.4	2.2	1.9	2.4
