570.875	15.1219	1996.06	37.7516	422.177	392.679
1190.91	27.5667	3057.24	43.201	813.287	730.486
34.1294	1.82916	382.27	18.6585	186.89	161.251
485.62	12.2662	2053.01	39.5903	532.56	525.258
83.1849	2.44064	1244.85	34.0833	591.101	570.569
636.24	24.5321	1308.86	25.935	399.789	272.834
289.98	5.70685	2871.89	50.8125	1279.16	1141.96
384.957	15.9415	968.085	24.148	504.052	79.0761
233.075	9.28874	862.692	25.0922	256.652	239.528
361.595	13.5678	1071.87	26.6509	359.239	351.033
214.539	8.05749	923.482	26.626	319.825	313.213
571.369	21.9619	1248.22	26.0164	345.117	331.736
465.787	11.4529	2119.82	40.6698	815.963	669.005
1576.27	39.0804	3203.12	40.3342	741.421	599.202
366.233	12.8583	1177.47	28.4823	496.308	214.861
635	18.2793	1841.78	34.7388	586.339	534.565
735.412	26.4777	1506.85	27.7747	430.915	340.522
613.711	19.9009	1564.72	30.8384	493.85	457.157
126.477	3.612	1352.58	35.0158	680.276	362.507
573.537	21.096	1312.67	27.187	528.798	210.336
364.79	12.2896	1245.87	29.6829	508.695	372.381
658.165	19.5684	1789.41	33.634	512.813	363.314
572.177	18.5078	1527.94	30.9155	511.438	444.329
82.4289	6.85708	226.933	12.021	87.6705	56.8335
669.55	17.9267	2064.52	37.3492	1015.49	379.474
901.948	24.5531	2251.38	36.7346	1007.62	230.065
720.637	19.7238	2055.55	36.5364	514.016	418.985
840.496	20.7167	2486.5	40.571	658.882	541.947
375.634	14.2139	1074.03	26.4272	354.013	344.385
177.661	5.73563	1137.11	30.9749	495.374	385.366
642.951	16.3537	2188.65	39.3153	677.596	310.569
504.726	23.0592	983.823	21.8883	417.032	168.106
652.372	24.2808	1374.25	26.8678	512.937	208.945
438.47	18.7677	984.298	23.363	323.548	168.135
1026.59	27.734	2396.73	37.0154	1161.13	209.017
1013.44	27.873	2335.44	36.3593	800.417	232.517
507.304	13.367	1947.66	37.952	843.871	509.65
529.892	12.3747	2363.49	42.8205	744.304	624.29
568.81	17.2499	1656.14	32.9747	427.381	282.144
589.007	21.1812	1362.29	27.808	419.357	353.927
349.482	10.3567	1488.18	33.7446	481.631	380.575
417.279	16.3947	1065.09	25.4521	356.238	291.572
376.376	8.8464	2186.51	42.5457	734.064	563.37
451.252	13.3382	1595.83	33.8317	408.22	402.242
517.633	16.8983	1455.96	30.6322	524.702	154.669
345.783	13.1882	1033.22	26.2191	185.381	172.268
265.618	10.7014	881.697	24.8209	261.444	209.851
1056.04	32.4379	2115.91	32.5557	769.618	290.254
207.246	8.61983	785.312	24.043	310.279	267.786
296.668	16.3248	626.922	18.1729	330.254	82.2257
757.937	27.1688	1536.2	27.8974	598.664	179.6
93.5885	3.19819	949.91	29.263	465.125	215.149
636.179	22.8387	1412.1	27.8553	319.494	264.66
651.717	18.6012	1879.26	35.0363	666.124	561.422
175.653	5.29705	1275.28	33.1606	438.191	343.991
495.494	20.4718	1081.32	24.2038	358.842	226.981
752.91	23.9137	1744.18	31.4844	664.835	182.945
909.438	27.9672	1966.86	32.518	226.877	178.609
385.368	13.4209	1209.87	28.7141	419.672	319.713
109.497	4.08622	827.558	26.7967	289.16	239.907
471.476	16.4415	1293.79	28.6761	424.956	235.856
187.876	6.01761	1162.63	31.221	465.036	267.25
497.061	17.8552	1272.04	27.8384	509.582	265.392
667.43	24.731	1395.76	26.9876	389.087	339.243
521.815	13.3373	2052.54	39.1245	891.545	639.18
749.011	27.348	1499.12	27.3882	500.348	249.765
642.087	23.0174	1420.26	27.8958	296.936	245.652
566.508	16.6937	1718.12	33.9354	422.952	360.095
550.556	17.8613	1500.67	30.8239	306.358	225.576
978.838	28.342	2171.62	34.5367	1030.51	162.271
322.047	13.7716	868.903	23.385	296.919	249.938
505.732	16.9682	1394.05	29.8047	482.31	406.01
761.056	18.3821	2475.19	41.4021	631.14	433.089
477.654	17.2777	1241.94	27.6457	373.462	315.078
355.445	11.9241	1244.02	29.809	530.263	200.847
56.4942	1.87921	960.262	30.0627	444.676	247.286
963.111	23.044	2709.89	41.7945	1092.53	468.348
221.988	4.54361	2609.02	48.8572	1215.52	1171.51
402.854	17.8611	911.572	22.5548	232.562	194.173
701.245	24.5612	1516.4	28.5509	418.233	261.241
721.388	24.7621	1570.11	29.1328	365.611	248.098
356.988	9.51921	1763.38	37.5019	736.729	669.661
560.963	12.9733	2430.64	43.2398	615.496	454.768
556.898	20.1368	1321.74	27.6558	569.909	74.0859
343.723	10.6846	1378.63	32.17	587.633	342.729
890.641	27.3153	1953.79	32.606	701.976	361.173
265.251	8.49588	1240.01	31.2211	581.262	393.496
750.989	26.346	1563.52	28.5049	396.029	184.542
960.189	21.5702	2941.74	44.5146	1385.44	420.665
80.1744	3.36241	648.725	23.8443	267.069	151.513
450.086	16.9831	1152.44	26.502	458.624	161.436
706.712	16.9441	2446.3	41.7084	735.372	632.406
402.038	18.2065	889.657	22.0821	238.924	144.232
307.633	8.33062	1671.31	36.9279	422.61	379.235
657.04	22.0494	1544.99	29.7986	499.919	388.036
505.614	13.7099	1865.71	36.8795	562.964	322.853
356.843	12.5455	1165.9	28.4439	467.744	278.116
342.239	11.0101	1308.47	31.0842	325.862	217.105
495.678	17.7462	1275.85	27.9315	232.785	218.929
323.976	11.3569	1137.75	28.5267	361.841	304.901
358.861	12.7523	1150.77	28.1409	314.5	239.503
500.628	12.1843	2188.84	41.0879	616.454	391.32
902.236	27.9015	1947.88	32.3364	562.818	274.809
406.297	11.3409	1689.78	35.8257	500.662	412.211
784.438	22.1275	2041.19	35.4508	473.243	321.54
489.446	12.4876	2025.66	39.1945	846	484.183
547.497	16.4465	1655.69	33.2895	440.417	420.822
522.528	21.4326	1116.91	24.38	332.905	177.53
546.161	22.6566	1127.26	24.106	319.744	192.99
403.266	20.9853	772.543	19.2166	151.607	87.5866
766.087	26.3502	1611.35	29.0733	706.393	138.865
686.758	25.1636	1431.6	27.2918	412.632	276.944
482.718	20.8213	1020.21	23.1838	337.619	199.87
119.141	2.28651	2834.19	52.1061	1137.93	997.981
588.775	19.9237	1462.07	29.5515	287.357	147.648
787.501	21.9962	2069.26	35.8017	467.567	385.099
492.317	14.9207	1581.03	32.9956	405.51	391.497
228.656	6.86427	1338.28	33.311	348.917	238.049
853.963	21.0567	2498.7	40.5554	618.153	531.326
831.328	26.664	1803.39	31.1779	741.222	230.84
186.985	5.07632	1543.79	36.8348	714.895	641.906
1067.85	27.1245	2617.74	39.3687	1230.61	241.985
195.966	8.04993	788.585	24.3438	296.061	160.715
434.502	13.4463	1478.69	32.3139	420.077	328.898
532.574	14.1518	1948.81	37.633	562.35	447.628
749.983	24.415	1693.58	30.7181	417.323	329.28
349.475	8.03862	2239.51	43.4745	885.861	637.814
182.556	3.57773	2786.17	51.0256	1336.07	1267.54
63.6941	1.74262	1399.66	36.5508	668.38	667.583
372.872	9.90089	1791.19	37.6605	643.334	490.88
407.869	12.0192	1559.44	33.9347	453.592	364.311
788.935	25.948	1713.37	30.4045	490.955	433.478
452.282	13.1232	1640.07	34.4643	828.052	359.737
256.084	10.1313	894.981	25.2764	220.806	212.911
173.798	6.71511	843.657	25.8816	384.403	285.456
592.037	23.9332	1203.96	24.7371	339.997	171.326
246.079	8.36597	1111.28	29.4142	365.337	339.904
377.65	8.59589	2307.83	43.9338	794.515	740.587
482.855	16.2323	1367.71	29.7465	667.139	217.715
935.447	29.0419	1972.95	32.2103	412.335	296.513
816.543	24.7458	1905.36	32.9972	515.289	483.869
584.134	14.9915	2102.36	38.9644	736.209	632.453
896.973	22.5742	2475.8	39.7345	622.206	610.435
460.347	14.3352	1491.6	32.1131	599.063	137.16
570.016	14.7231	2068.94	38.7159	1030.69	468.23
867.723	25.7117	2006.66	33.7481	609.472	334.418
518.145	20.4319	1161.25	25.3596	475	168.253
962.115	29.6704	2013.61	32.4268	892.353	159.145
655.576	20.0403	1725.71	32.7128	527.497	463.163
582.15	21.2024	1336.02	27.4568	457.639	245.556
702.88	25.5188	1461.53	27.5436	623.144	80.7109
146.468	4.09335	1426.81	35.7819	404.701	379.786
770.663	25.4739	1685.91	30.253	676.323	238.923
473.235	15.4332	1413.48	30.6634	514.365	322.032
656.958	22.6774	1496.2	28.9697	389.252	352.088
501.714	15.3108	1575.5	32.7687	538.583	228.959
190.706	8.61035	681.259	22.1484	303.639	112.326
709.996	22.4499	1710.19	31.6259	614.718	225.783
938.469	28.1437	2050.4	33.3456	792.197	268.452
198.289	5.67598	1418.72	34.9347	470.711	289.2
612.948	23.2575	1307.53	26.3549	375.695	231.548
834.122	28.1683	1711	29.6121	823.114	53.7615
862.822	21.7071	2442.76	39.7484	683.444	367.763
783.642	26.3421	1668.62	29.7486	790.798	94.1818
330.598	11.2216	1198.54	29.4608	311.495	288.142
509.791	23.4693	981.62	21.7216	471.829	28.8677
649.957	26.882	1234.54	24.1781	339.376	159.465
647.648	20.3032	1665.18	31.8988	585.055	373.939
806.769	19.2057	2571.33	42.0067	1226.44	538.124
202.896	9.4519	663.691	21.4661	196.514	110.025
538.07	17.4465	1489.24	30.8411	632.767	166.849
605.903	16.9657	1881.35	35.7134	365.235	274.242
401.426	13.5793	1275.31	29.5616	385.548	377.759
535.973	19.6057	1283.32	27.3377	411.691	283.222
491.029	23.2453	937.244	21.1238	446.216	41.8915
351.577	11.0529	1363.37	31.8087	262.021	236.823
208.455	7.55328	970.105	27.598	307.024	199.534
645.815	24.0023	1369.77	26.9063	398.756	160.409
912.852	28.0201	1974.21	32.5785	610.115	295.469
111.56	5.03963	601.586	22.1365	293.841	137.825
825.725	28.0441	1692.66	29.4438	710.624	156.316
411.062	13.3425	1360.22	30.8085	587.327	361.834
921.65	22.9135	2539.54	40.223	1123.79	273.64
347.363	10.0776	1535.46	34.4688	478.267	304.795
633.2	24.1344	1321.55	26.2364	374.349	314
58.1803	1.2034	2395.58	48.3467	1027.14	681.461
633.372	19.7333	1663.57	32.0967	517.027	326.589
477.831	13.7304	1688.94	34.801	540.626	384.62
971.892	27.1075	2257.35	35.8533	1011.7	273.762
557.132	16.8548	1649.75	33.0548	394.849	275.014
386.026	12.3667	1360.41	31.2151	582.055	242.645
519.483	21.5106	1102.71	24.1501	368.025	215.201
691.612	20.0576	1880.58	34.4814	410.681	398.707
810.413	21.494	2232.02	37.7042	852.291	488.97
142.408	4.03314	1389.17	35.3095	644.362	602.399
532.93	14.4446	1894.16	36.8949	767.571	245.579
217.44	6.28451	1414.55	34.5993	561.935	367.524
404.226	11.2288	1700.16	35.9991	751.944	353.317
355.047	11.7788	1263.63	30.1428	402.368	170.096
482.753	14.8551	1538.83	32.4974	614.23	382.019
340.816	17.2485	731.239	19.7591	160.551	146.239
751.168	23.3247	1788.32	32.2049	669.974	367.179
156.121	5.43296	981.867	28.7358	493.226	332.521
494.693	13.865	1767.7	35.6793	650.689	531.733
1136.29	32.1595	2384.7	35.3328	1148.32	100.094
702.858	16.5706	2501.97	42.4159	690.881	393.515
435.767	17.2706	1072.41	25.2317	439.049	142.397
535.977	21.2863	1169.98	25.1794	422.691	211.31
584.494	17.4886	1701.48	33.4214	546.748	340.972
360.405	15.4467	904.796	23.3322	444.251	100.139
205.723	8.03038	862.006	25.618	434.43	221.854
263.64	8.26516	1281.1	31.8977	490.973	412.465
476.17	14.7332	1520.72	32.3195	569.236	272.163
717.326	21.5306	1827.32	33.3165	630.74	274.789
342.231	16.2473	785.919	21.0639	162.851	145.044
757.897	26.7114	1562.95	28.3735	430.34	374.716
734.784	25.983	1534.51	28.2794	407.224	313.768
387.858	12.8996	1291.91	30.0674	406.697	274.266
581.801	18.8507	1534.37	30.8637	588.766	229.421
438.599	12.3878	1692.16	35.4056	504.453	391.276
66.8605	2.33135	889.339	28.6789	413.204	317.441
464.8	18.5782	1090.73	25.0186	295.134	278.284
536.956	15.7094	1705.27	34.1806	303.321	293.415
862.134	30.0194	1686.93	28.7192	507.235	317.557
328.78	10.6918	1274.39	30.7507	567.823	377.782
499.541	20.7379	1079.79	24.0883	331.918	248.327
622.232	24.2577	1280.2	25.6509	243.999	227.122
430.037	17.3557	1043.98	24.7778	340.661	191.464
199.05	5.31003	1604.23	37.4857	390.792	311.938
374.563	12.7798	1233.58	29.3089	422.481	382.812
582.604	22.7782	1236.8	25.5772	191.972	170.453
573.665	23.792	1155.04	24.1117	373.865	207.508
256.663	10.1611	894.703	25.2595	253.272	184.264
522.68	16.1183	1574.25	32.4278	390.513	351.974
798.518	26.2353	1724.92	30.4368	608.331	318.066
196.738	5.6372	1414.74	34.8999	526.328	450.966
391.692	19.6785	787.886	19.9046	396.193	17.0843
307.082	7.46448	1999.51	41.1391	975.983	716.441
194.039	6.1312	1195.62	31.6477	511.168	440.132
376.983	12.5925	1273.22	29.9371	464.356	431.876
246.681	13.7375	569.127	17.9568	206.124	60.5471
295.065	12.7843	827.763	23.0802	273.528	183.996
745.589	25.1067	1627.49	29.6968	446.337	226.218
554.841	18.7027	1434.94	29.6664	480.037	400.058
901.355	21.7388	2620.54	41.463	672.214	490.477
330.879	14.6411	841.61	22.5994	278.035	167.699
244.825	6.46711	1677.97	37.8569	775.104	460.681
303.17	9.14285	1402.7	33.1592	551.472	548.061
950.097	30.3166	1932.24	31.3391	438.334	368.166
368.079	10.2532	1656.81	35.8989	462.395	322.515
251.494	6.76019	1635.5	37.2022	690.46	603.061
360.61	11.3018	1378.69	31.9073	688.061	330.017
395.437	12.6234	1376.74	31.3258	504.07	199.115
330.686	13.9781	890.357	23.6574	323.389	236.282
378.726	10.5273	1672.98	35.9758	718.796	575.46
113.476	4.62291	716.009	24.5465	266.034	214.385
424.081	14.4276	1288.07	29.3937	643.365	220.625
534.725	13.3643	2135.63	40.0114	559.588	555.864
727.007	16.6547	2632.49	43.6518	811.703	706.75
172.522	5.21286	1267.84	33.0955	579.842	515.471
957.556	23.0626	2681.45	41.5198	460.208	345.426
644.364	22.1428	1491.2	29.1004	750.691	96.1413
550.892	20.7314	1257.01	26.5729	292.621	267.996
649.575	22.8367	1458.66	28.4444	471.326	116.54
751.516	21.4119	1983.39	35.098	574.362	548.006
370.37	12.4985	1248.49	29.6332	492.159	219.884
922.754	28.5323	1968.67	32.3406	591.302	210.975
474.212	13.3178	1742.1	35.6074	861.957	247.829
400.316	12.0571	1502.68	33.2018	768.332	334.03
690.263	20.3352	1842.47	33.9442	620.96	250.157
953.574	27.8375	2126.98	34.2551	947.251	226.158
421.439	14.4769	1268.9	29.1112	546.015	301.447
264.145	13.95	622.683	18.9351	196.421	162.117
705.831	18.3156	2190.93	38.537	1004.9	480.207
366.984	11.7293	1345.92	31.2879	640.841	338.091
946.498	23.371	2586.65	40.4988	1126.96	439.64
364.203	12.5101	1211.75	29.1127	471.243	161.785
87.5523	2.93276	978.77	29.8533	345.704	243.989
564.295	18.175	1528.27	31.0479	486.394	300.033
468.452	11.645	2086.71	40.2276	834.192	585.007
550.247	22.4948	1148.59	24.4611	413.922	184.421
368.506	13.627	1099.8	27.0424	359.17	282.181
286.437	8.74775	1358.61	32.7441	541.216	255.278
335.542	6.66132	2872.86	50.3718	737.42	735.682
605.219	22.3912	1335.8	27.0293	332.732	314.972
446.233	11.1651	2043.58	39.9668	860.038	575.617
509.446	19.8199	1170.13	25.7037	469.723	109.588
118.628	3.09224	1590.37	38.3633	678.181	672.286
722.668	24.6322	1583.41	29.3383	433.859	303.273
483.323	16.7969	1311.3	28.7745	412.384	244.545
607.345	18.698	1662.41	32.4818	435.42	416.373
712.493	25.7479	1478.23	27.6719	381.871	332.305
505.49	15.358	1588.81	32.9139	643.563	439.759
670.769	21.2387	1668.21	31.5824	517.17	265.271
89.0137	2.87637	1046.7	30.9465	415.265	374.468
269.782	10.6928	906.345	25.2302	314.147	171.356
887.512	28.9639	1826.45	30.642	597.014	341.921
448.436	12.9049	1655.95	34.7493	648.251	559.265
134.282	3.47272	1629.46	38.6675	760.769	734.41
710.572	23.3225	1638.82	30.4672	478.991	293.192
428.807	18.7639	951.056	22.8528	360.344	161.905
250.478	6.74768	1628.42	37.1206	734.798	316.256
576.148	22.8286	1213.11	25.238	314.035	232.039
558.151	22.2709	1186.25	25.0619	323.576	242.132
311.694	7.42346	2074.66	41.9877	986.404	715.052
142.115	3.99538	1407.32	35.5697	611.099	249.666
512.133	16.2933	1500.11	31.432	540.056	140.436
647.738	25.1796	1309.5	25.7247	433.571	228.191
609.88	16.6143	1957.36	36.7081	964.052	383.432
687.957	24.0624	1505.38	28.5906	439.893	377.528
952.008	25.8519	2308.13	36.8255	838.734	308.187
627.45	20.0552	1606.27	31.2861	615.854	310.506
286.305	13.0562	767.172	21.9287	322.334	158.534
371.334	20.9549	685.354	17.7206	187.817	64.8207
632.715	17.9781	1871.32	35.1938	634.164	604.437
628.711	17.898	1862.65	35.1275	784.895	251.089
379.31	9.91119	1843.97	38.2709	742.224	214.814
919.024	25.86	2182.01	35.5385	853.45	320.674
737.296	24.4581	1646.04	30.1453	667.372	241.367
96.86	3.65754	798.171	26.4823	290.48	149.588
462.211	17.8797	1130.49	25.8511	398.084	148.759
555.572	10.4698	3371.41	53.0644	1622.95	1192.88
183.965	6.80067	915.723	27.051	389.657	232.238
696.913	18.408	2130.24	37.8592	947.7	369.91
376.751	11.4332	1462.62	32.9525	536.481	250.113
432.649	11.3195	1893.53	38.2215	750.315	502.438
612.886	22.499	1354.94	27.2406	591.986	150.067
490.534	18.7393	1175.76	26.1767	357.752	250.654
759.128	19.4382	2284.29	39.0534	764.131	761.035
588.898	18.8451	1565.42	31.2493	661.148	159.271
571.922	18.7314	1504.17	30.5327	597.287	334.961
445.829	16.5656	1170.13	26.9129	513.934	210.372
135.21	4.42497	1068.89	30.5562	403.899	402.83
293.376	15.8423	636.311	18.5185	116.756	115.311
681.284	19.4942	1902.65	34.948	636.331	495.677
568.576	22.0022	1236.37	25.8418	500.83	166.967
714.072	18.9227	2138.09	37.7362	929.839	404.546
697.446	16.5776	2467.47	42.0716	1074.88	419.27
615.348	16.9142	1938.9	36.3806	477.645	465.78
107.63	5.76232	456.505	18.6782	200.758	74.896
746.614	25.93	1575.68	28.7935	473.272	355.793
862.144	26.6846	1906	32.3087	753.091	235.5
376.366	11.9149	1374.15	31.5877	536.235	342.349
172.173	4.89565	1409.01	35.1686	722.729	514.104
145.48	4.18391	1354.53	34.7714	562.658	388.884
105.307	3.19574	1191.15	32.9522	530.152	497.086
690.724	18.2537	2122.6	37.8402	733.046	212.476
406.704	14.1042	1238.19	28.8356	589.122	242.368
341.071	7.65347	2327.05	44.5643	934.819	900.169
760.111	18.9142	2375.13	40.1873	667.057	582.79
366.645	11.4594	1390.34	31.9952	329.084	315.294
399.689	8.4231	2651.34	47.4516	1022.43	578.721
594.458	27.2768	1069.42	21.7935	390.468	84.4899
254.36	9.572	960.502	26.5733	350.781	212.788
271.373	8.71981	1239.91	31.1214	434.826	323.937
562.815	19.9987	1354.82	28.1426	454.404	210.239
151.799	5.528	905.853	27.46	410.104	262.007
387.764	9.19047	2167.92	42.1919	738.718	705.628
721.23	22.7428	1726.91	31.7125	745.035	260.645
299.948	15.5777	670.701	19.255	208.35	162.404
629.833	25.7019	1230.34	24.5053	382.995	165.973
567.452	15.6738	1878.17	36.2039	724.282	442.765
718.353	23.2013	1676.99	30.9618	556.034	402.6
565.345	17.6979	1585.78	31.9443	424.761	325.815
541.54	17.0407	1551.46	31.7792	548.568	287.29
1024.73	31.301	2096.51	32.738	410.24	338.307
400.161	7.39357	3329.44	54.1228	1543.14	1051.73
942.025	26.1646	2238.3	36.0038	558.387	536.106
839.167	21.3806	2379.65	39.2489	977.933	399.404
488.781	14.0005	1707.6	34.9116	542.487	238.599
479.808	16.7705	1298.35	28.6102	519.093	299.453
411.219	14.7645	1186.94	27.8518	440.303	223.724
967.498	23.3999	2677.01	41.3463	1262.76	308.894
568.455	18.0295	1562.54	31.5292	767.799	226.29
450.663	14.2936	1444.74	31.529	404.268	310.957
316.036	13.1511	893.532	24.0311	266.574	247.302
797.422	25.3638	1785.86	31.4394	367.993	331.004
482.383	15.0463	1510.22	32.06	594.305	379.555
428.54	12.7791	1553.1	33.5345	452.034	399.143
851.303	29.0693	1708.93	29.2853	524.848	332.778
621.676	15.5744	2215	39.9165	594.68	418.196
741.884	22.4089	1837.93	33.1066	656.058	439.99
1186.07	20.5523	4516.51	57.7099	1682.92	1048.48
835.688	21.6718	2322.65	38.5611	1019.81	467.15
487.897	17.0294	1308.74	28.6503	674.291	146.55
853.249	27.5012	1815.85	31.0259	616.256	269.925
522.471	18.0468	1360.63	28.9509	408.67	343.159
815.176	22.94	2077.92	35.5351	678.14	289.713
50.7221	2.14612	609.305	23.6344	292.657	265.926
610.005	17.8749	1774.62	34.1264	512.078	304.297
392.277	13.8555	1193.85	28.3121	349.149	236.624
514.859	20.104	1170.72	25.6098	412.506	243.355
156.104	5.2359	1044.99	29.8142	532.701	356.186
397.73	16.5285	976.768	24.0632	229.882	149.864
662.417	21.4879	1612.75	30.8275	675.141	213.308
361.331	14.2296	1006.14	25.393	476.872	114.343
187.932	5.92627	1193.56	31.7117	604.754	400.876
609.876	16.4854	1978.5	36.9949	802.248	503.983
895.823	21.2436	2674.06	42.1691	689.098	465.322
495.519	20.8206	1061.93	23.7994	236.03	165.79
284.177	9.42949	1192.42	30.137	589.599	211.324
857.556	28.8657	1740.15	29.7085	882.595	37.7289
186.137	7.30998	834.521	25.4634	166.412	143.305
509.902	17.5411	1354.91	29.069	487.847	196.228
140.922	6.34806	633.725	22.1992	255.444	237.36
416.741	15.0201	1186.55	27.7455	415.334	94.9186
508.409	11.9216	2327.09	42.646	1064.82	753.863
555.232	16.0294	1755.05	34.6384	507.145	493.925
675.06	21.1269	1696.02	31.9525	392.259	347.531
745.266	26.4522	1539.05	28.1741	483.358	310.423
343.232	18.2848	695.599	18.7714	352.367	61.5064
692.514	23.8573	1535.1	29.0273	472.056	370.527
353.469	13.5191	1037.07	26.1458	439.766	169.836
334.693	9.4326	1593.7	35.4825	681.288	390.134
226.377	7.95681	1035.82	28.4506	255.289	132.983
246.001	7.01295	1476.47	35.078	606.639	314.672
411.468	14.7388	1190.85	27.9174	348.85	207.257
81.0576	2.84715	891.585	28.4698	436.09	317.395
83.0235	2.26687	1424.4	36.6248	520.244	325.413
274.609	12.5796	751.147	21.8298	404.231	72.307
542.852	13.5975	2136.71	39.9231	593.21	462.273
387.977	12.8827	1294.96	30.1161	286.81	200.959
753.218	25.8833	1600.06	29.1005	319.389	311.991
955.496	21.2664	2974.19	44.9298	1283.01	356.02
477.724	16.3802	1328.3	29.1647	484.948	286.597
600.993	21.6949	1368.4	27.7021	328.396	323.611
632.323	24.1716	1316.65	26.1597	343.054	341.276
216.982	7.23765	1115.76	29.9796	490.332	341.329
285.755	9.21238	1247.91	31.0186	614.227	347.926
546.786	16.9645	1585.64	32.2312	366.137	309.723
72.319	3.84291	426.468	18.8188	185.304	98.5263
363.248	7.94966	2451.14	45.6935	1077.41	736.266
779.87	27.4329	1588.04	28.4282	591.012	217.153
510.091	16.2235	1498.65	31.4414	496.022	277.717
353.163	9.95045	1612.85	35.4921	605.729	563.205
591.664	11.6893	3153.63	50.6158	1072.21	552.816
685.514	24.4592	1471.02	28.0268	362.054	267.146
703.671	23.0234	1637.79	30.5633	560.243	373.873
564.688	18.188	1528.63	31.0473	596.769	367.168
338.911	13.682	952.495	24.7706	441.74	120.098
512.669	19.5099	1203.17	26.2773	511.796	178.702
542.036	14.1513	2009.14	38.3028	637.742	360.768
1058.32	23.6792	3055.89	44.6941	759.744	432.828
1093.7	33.0772	2187	33.0651	571.83	342.27
818.421	25.8936	1817.43	31.6071	625.777	282.211
124.046	2.61939	2366.71	47.3568	1050.19	873.893
461.379	12.4253	1840.18	37.1322	686.15	256.152
874.321	25.6065	2040.17	34.1445	658.245	507.6
596.403	19.501	1531.74	30.5832	467.414	211.993
732.019	15.3839	2996.21	47.5836	837.314	668.754
683.117	21.2108	1720.35	32.2061	720.076	248.078
614.971	20.0221	1558.36	30.7147	544.609	398.781
535.782	15.0848	1797.3	35.5179	604.396	374.998
427.956	19.3099	919.136	22.1626	338.594	152.586
735.294	25.056	1596.48	29.346	361.042	355.719
876.214	28.566	1817.06	30.6733	540.921	117.204
630.648	19.1781	1711.99	32.8838	652.369	164.067
891.455	30.0849	1769.47	29.6313	563.323	314.69
593.331	22.189	1308.35	26.7399	368.361	236.279
378.872	17.6458	839.873	21.4709	223.318	156.526
804.62	25.0757	1834.23	32.0876	563.675	236.55
704.719	21.8899	1741.16	32.1938	456.368	377.092
740.006	24.787	1631.3	29.8546	284.564	219.01
451.826	21.9065	877.227	20.6252	219.023	130.505
495.199	16.4539	1400.97	30.0961	288.646	269.932
172.261	5.74196	1072.29	30.0005	410.044	394.437
868.46	26.9326	1908.25	32.2457	929.733	110.052
80.5059	2.29324	1312.92	35.1057	607.031	573.548
373.7	10.1726	1723.23	36.7359	552.956	382.511
756.148	26.5373	1568.04	28.4938	561.787	250.109
452.823	18.1008	1078.66	25.0168	334.496	164.797
195.326	6.554	1083.52	29.8025	440.51	287.173
495.435	16.8707	1357.83	29.3665	335.423	263.483
610.606	15.0715	2251.99	40.5139	466.161	419.879
499.913	13.4063	1890.41	37.2894	601.901	373.559
800.624	27.8063	1629.65	28.7929	364.581	332.57
804.746	21.7724	2170.92	36.9617	759.675	606.495
576.72	24.2589	1141.9	23.7735	369.018	117.827
534.253	23.8497	1036.05	22.4008	501.797	33.6507
255.338	8.36284	1187.57	30.5324	463.672	351.319
