386.98	13.8893	1163.26	27.8617	342.852	165.221	
345.437	13.1108	1039.63	26.3475	177.139	171.038	
280.319	11.3082	894.814	24.789	255.524	208.903	
824.329	28.8379	1641.43	28.5849	553.154	263.944	
218.149	8.9212	816.09	24.4528	320.024	277.917	
298.415	16.7812	614.637	17.7827	316.223	82.3218	
797.176	27.7322	1623.48	28.7455	645.174	181.128	
141.849	5.09055	918.322	27.8653	442.662	333.81	
432.428	17.7166	1028.18	24.4081	276.437	112.68	
642.716	18.3991	1862.96	34.9319	660.89	559.35	
156.853	4.83666	1208.57	32.4301	454.34	353.118	
447.488	19.4212	978.388	23.0413	377.865	153.035	
749.381	23.5101	1765.38	31.8748	665.375	191.102	
890.776	27.536	1937.27	32.3495	212.152	180.434	
330.238	11.7274	1123.2	28.1595	386.353	322.893	
112.344	4.29426	796.771	26.1615	297.114	272.961	
393.971	14.4201	1140.4	27.3209	337.994	242.069	
182.789	6.18885	1055.12	29.5352	397.383	283.585	
474.496	17.1966	1235.84	27.5924	492.831	268.512	
678.513	24.5313	1443.54	27.6591	391.572	373.452	
500.901	12.9525	1996.45	38.6723	568.797	544.046	
665.821	25.989	1322.17	25.6194	393.291	263.061	
550.391	21.208	1223.9	25.952	297.112	154.461	
562.462	16.6633	1701.83	33.7545	430.66	355.938	
566.243	18.1549	1539.04	31.1896	325.074	220.236	
999.487	28.716	2210.94	34.806	1039.06	172.398	
307.551	13.6958	811.817	22.4559	303.45	200.816	
489.102	16.6974	1347.13	29.292	444.127	413.896	
684.503	17.7581	2170.3	38.546	448.132	443.162	
419.936	15.719	1133.64	26.7152	391.834	238.818	
372.793	12.3876	1278.44	30.094	540.463	199.421	
89.7632	3.09703	929.816	28.9837	446.367	248.46	
825.39	20.335	2472.91	40.5896	945.475	508.298	
207.422	4.99034	1935.06	41.5648	933.782	793.853	
344.249	16.1615	797.965	21.3006	192.486	181.354	
647.753	23.1294	1432.07	28.0057	413.876	231.693	
675.859	24.6269	1429.03	27.444	351.989	256.347	
399.547	10.8439	1757.13	36.8454	684.355	673.23	
509.727	12.0716	2292.7	42.2253	636.163	409.37	
554.233	20.1516	1310.66	27.5031	572.698	63.3396	
341.957	10.3319	1437.38	33.0971	599.981	342.12	
842.683	26.9207	1822.53	31.3025	677.77	302.074	
186.662	6.40532	1035.9	29.1417	465.317	383.919	
770.634	27.3748	1563.13	28.1513	419.056	195.72	
960.423	21.5214	2951.94	44.6264	1382.08	419.399	
71.6857	3.09239	609.061	23.1814	267.869	115.538	
448.387	16.2188	1212.69	27.6461	461.376	160.709	
736.024	17.5648	2491.91	41.9033	726.357	638.319	
393.526	18.9812	823.361	20.7325	236.393	132.541	
291.094	7.86859	1659.69	36.9945	408.669	382.957	
584.093	21.3795	1330.49	27.3202	506.568	239.828	
530.951	14.5419	1864.07	36.5119	555.102	322.893	
300.558	10.7448	1083.01	27.9723	394.792	274.335	
268.033	8.93926	1167.06	29.9838	258.64	218.777	
462.587	16.8695	1214.53	27.4215	230.596	180.728	
293.053	10.1952	1119.28	28.7442	351.426	317.339	
356.898	13.2017	1087.75	27.0343	310.147	241.319	
462.613	11.3648	2119.58	40.7058	589.739	383.11	
912.484	28.0991	1967.03	32.4738	577.359	266.828	
311.06	9.07309	1486.44	34.2838	481.049	400.601	
538.1	16.9558	1545.24	31.7355	453.203	178.319	
232.366	8.15546	1044.16	28.4921	328.395	285.481	
549.419	16.4755	1661.48	33.3476	448.186	409.057	
521.377	21.499	1109.5	24.2512	323.902	186.263	
542.59	22.5442	1121.85	24.0678	307.643	208.405	
387.962	22.4168	687.488	17.3068	145.692	89.2131	
743.513	26.5155	1529.79	28.0406	701.605	84.6723	
677.709	24.6597	1432.99	27.4824	427.801	268.298	
479.752	20.771	1013.23	23.0972	334.795	198.688	
158.404	3.06675	2826.33	51.652	1154.41	959.3	
514.894	18.9711	1251.52	27.1409	287.866	146.831	
754.109	21.3399	2002.88	35.3379	435.91	383.33	
443.746	13.7629	1483.3	32.2421	411.961	346.928	
212.238	6.31206	1342.83	33.6243	372.139	222.042	
838.007	21.7081	2328.23	38.6034	610.281	498.56	
826.131	26.7485	1780.02	30.8851	716.412	237.476	
238.768	6.84741	1454.67	34.8698	695.876	520.03	
1066.45	26.963	2630.83	39.5523	1236.72	248.054	
202.05	8.20264	808.804	24.6324	304.941	161.335	
419.066	13.2097	1425.49	31.7242	393.924	322.998	
666.908	18.0622	2030.2	36.9228	565.59	486.536	
657.192	22.8164	1486.84	28.8035	321.031	310.62	
270.299	6.35454	2079.64	42.5364	779.733	671.482	
239.878	4.71038	2833.27	50.9254	1345.73	1247.66	
89.1463	2.51658	1343.98	35.4236	667.97	586.86	
358.705	9.63716	1744.11	37.221	617.329	482.888	
400.682	11.8754	1539.09	33.7403	431.144	366.739	
783.309	24.8467	1777.18	31.5257	499.123	443.299	
292.095	8.82067	1388.69	33.1148	676.106	354.841	
237.3	9.51132	859.763	24.9492	190.61	172.894	
151.749	5.74698	848.967	26.4049	402.096	295.123	
548.379	22.8922	1122.21	23.9548	327.236	144.255	
235.834	8.04047	1096.14	29.3309	347.878	346.871	
267.195	6.73864	1839.42	39.6512	806.714	451.014	
490.221	16.4956	1373.39	29.7182	662.614	220.56	
874.808	28.3977	1823.79	30.8055	433.218	235.233	
724.092	24.9691	1565.06	28.9995	483.617	357.353	
568.683	14.4265	2122.57	39.4193	709.804	694.081	
496.618	16.1399	1443.39	30.7696	454.045	260.187	
474.375	14.8954	1488.62	31.8472	599.73	127.92	
583.063	15.0782	2078.38	38.6693	1032.9	462.411	
859.954	25.7913	1971.69	33.3427	596.998	311.635	
541.393	21.3719	1183.1	25.332	481.353	164.215	
764.291	26.2702	1610.72	29.0934	737.279	109.149	
472.566	17.0484	1240.92	27.7191	459.492	248.339	
503.686	20.1617	1127.8	24.9823	376.741	247.375	
548.452	22.3044	1153.09	24.5894	470.76	80.808	
406.69	12.7461	1424.75	31.9071	410.289	227.742	
768.942	25.4888	1679.04	30.1678	697.58	212.516	
492.327	16.02	1436.78	30.732	524.06	316.283	
647.505	22.1481	1502.21	29.2353	383.609	367.558	
470.418	14.7791	1483.56	31.8299	553.164	213.157	
192.094	8.64183	686.198	22.2285	305.775	113.252	
691.327	22.0382	1675.37	31.3695	591.859	226.832	
872.254	26.8367	1928.65	32.5023	720.565	283.1	
195.88	5.80572	1334.21	33.7391	437.933	250.694	
559.885	22.8743	1158.99	24.4766	358.383	152.083	
813.339	28.7627	1612.96	28.2776	799.62	43.3396	
820.962	20.6511	2401.34	39.754	659.85	382.623	
769.669	25.4682	1682.97	30.2208	800.424	112.874	
375.273	14.2422	1069.56	26.3494	296.796	149.912	
522.177	23.4267	1019.01	22.2898	496.834	25.4102	
613.555	26.4201	1152.87	23.2231	335.815	128.074	
492.737	17.3206	1302.03	28.4481	430.768	320.362	
830.13	19.6278	2618.87	42.2935	1243.04	545.698	
209.294	9.48182	696.518	22.0732	209.364	115.959	
575.096	18.6087	1530.19	30.9046	652.051	148.055	
580.591	17.247	1713.81	33.6633	274.459	256.381	
428.114	16.2297	1123.94	26.3784	395.26	172.416	
511.24	18.9343	1240.28	27.0007	385.36	287.75	
508.146	23.8759	961.102	21.2828	452.956	40.7209	
338.952	10.5007	1380.88	32.2789	270.909	236.159	
253.105	9.72918	929.885	26.015	271.878	153.722	
667.169	24.2942	1421.33	27.462	407.566	162.062	
690.494	23.9934	1518.69	28.7785	363.752	303.549	
105.936	5.33003	500.96	19.8752	197.735	144.107	
833.194	28.1074	1711.92	29.6432	719.45	159.271	
370.346	12.6034	1233.8	29.3847	481.443	382.014	
927.494	22.9592	2559.45	40.3975	1133.41	282.413	
277.346	8.22762	1413.65	33.7091	456.493	313.59	
605.442	22.7946	1310.92	26.5608	356.451	290.481	
70.2805	1.46276	2378.73	48.0464	1004.53	684.188	
629.061	19.633	1655.69	32.041	535.351	308.627	
400.421	11.9525	1522.74	33.501	551.522	288.382	
844.409	24.7504	2008.37	34.1169	890.875	273.089	
553.042	16.7387	1644.67	33.0397	337.409	284.718	
396.244	12.9491	1332.6	30.6	569.199	249.42	
555.385	22.3017	1175.56	24.9032	388.581	231.59	
646.515	19.5169	1743.84	33.1259	420.787	302.785	
705.775	20.5945	1880.21	34.2701	779.354	329.034	
115.348	3.71499	1079.41	31.0493	541.004	423.056	
342.17	10.1862	1470.55	33.5914	524.147	248.222	
256.122	7.89937	1307.38	32.423	527.044	305.342	
457.277	13.1852	1660.04	34.6809	765.764	290.825	
344.125	11.6151	1221.9	29.6273	392.434	177.915	
455.517	14.1355	1493.97	32.225	589.292	385.289	
328.044	16.7845	710.028	19.5444	150.288	145.888	
746.682	22.9909	1801.45	32.4772	680.899	373.872	
122.645	4.43981	885.721	27.6238	419.959	343.117	
445.319	12.5968	1695.06	35.3517	634.891	522.443	
1145.02	32.4223	2392.23	35.3159	1149.03	98.1805	
602.521	14.8113	2257.37	40.6798	718.161	378.28	
423.264	17.2049	1028.49	24.6013	437.815	108.9	
545.111	21.3997	1193.98	25.4729	427.597	221.271	
618.772	18.1905	1775.88	34.0163	561.186	304.225	
313.759	13.9097	822.571	22.5568	407.612	101.2	
203.554	7.90813	866.091	25.7398	435.253	227.284	
264.438	8.86996	1153.24	29.8127	514.74	374.06	
486.714	14.5794	1601.19	33.3837	560.432	288.218	
720.629	21.9484	1798.62	32.8328	613.985	276.57	
337.731	16.1683	774.061	20.8885	154.12	125.607	
703.055	25.4258	1467.65	27.6513	425.688	338.905	
655.735	24.3755	1379.42	26.9014	319.97	319.173	
362.53	12.5742	1193.78	28.8314	365.606	241.611	
614.6	19.8125	1576.89	31.0208	603.171	220.434	
368.958	10.954	1503.48	33.6826	403.46	363.316	
39.5439	1.38061	859.928	28.6423	424.918	302.337	
454.679	17.8427	1104.05	25.4827	290.618	250.101	
536.147	16.3897	1606.25	32.7124	296.672	236.965	
882.592	30.0247	1746.69	29.3956	535.646	328.454	
288.659	9.76992	1161.6	29.5457	491.525	381.421	
481.491	20.4846	1033.98	23.505	303.066	249.419	
561.407	23.0182	1156.27	24.3897	374.499	220.361	
431.844	17.2013	1062.12	25.1053	356.218	188.148	
153.555	4.07204	1575.58	37.7097	390.107	307.294	
314.921	12.2308	977.886	25.7481	369.683	293.282	
596.678	22.9789	1270.93	25.9663	204.406	180.168	
584.762	24.4361	1157.42	23.9303	366.008	206.651	
268.32	11.2094	841.306	23.9371	247.068	208.632	
259.07	9.30394	1034.42	27.8452	371.089	352.504	
806.773	25.9672	1772.05	31.0689	631.538	275.686	
257.525	7.86571	1329.45	32.7403	452.086	418.759	
321.676	17.951	642.791	17.9197	321.115	0
356.337	8.82696	1986	40.3691	965.883	663.784	
226.703	7.11605	1241.63	31.8579	498.758	456.069	
408.978	13.5959	1313.84	30.0809	474.345	430.515	
245.349	13.6419	568.81	17.985	205.492	66.7513	
287.364	12.5435	812.209	22.9095	277.047	180.952	
736.081	24.8551	1613.13	29.6149	454.189	219.691	
514.037	18.1043	1320.21	28.3931	464.193	341.976	
909.941	21.8597	2642.71	41.6265	670.9	476.537	
342.949	14.8982	872.848	23.0195	277.505	184.196	
307.055	8.03467	1767.53	38.2162	817.717	441.646	
314.853	9.59199	1392.31	32.8246	548.3	529.153	
964.6	29.9914	1999.03	32.1626	454.545	388.185	
318.19	9.13601	1531.19	34.8281	447.007	366.733	
270.115	7.31915	1632.11	36.9053	670.104	588.194	
384.066	12.1603	1381.59	31.5836	693.992	303.533	
448.316	15.0174	1339.52	29.8531	488.545	198.451	
312.21	14.3921	782.799	21.6931	328.981	141.608	
431.386	12.1618	1689.56	35.4707	751.995	506.176	
118.8	4.90458	705.514	24.2222	255.116	217.892	
429.923	14.434	1317.09	29.7853	654.353	232.813	
436.121	11.3432	1914.37	38.4479	545.383	486.223	
726.406	16.5395	2655.33	43.9195	832.072	693.632	
185.426	5.51265	1316.84	33.6365	604.035	527.381	
779.621	21.4015	2106.65	36.4284	339.647	333.482	
647.283	22.0396	1509.83	29.3691	458.139	298.407	
552.651	20.8383	1256.01	26.5209	298.206	262.627	
655.738	23.0487	1465.15	28.4501	464.199	120.063	
736.915	21.0218	1965.76	35.0549	565.117	543.101	
366.571	12.2373	1263.89	29.9552	506.401	215.585	
884.319	27.8526	1892.38	31.75	430.859	156.898	
465.337	13.2913	1691.09	35.0107	821.417	215.03	
388.835	11.7241	1488.78	33.1654	529.045	331.677	
563.902	18.6065	1482.4	30.3067	543.549	154.938	
911.016	27.528	2006.24	33.0942	918.182	177.044	
357.653	13.0665	1106.87	27.3718	443.032	306.184	
206.261	14.8198	399.971	13.918	193.71	39.8264	
673.145	17.742	2112.65	37.9408	975.215	464.287	
367.393	11.8537	1328.03	30.9941	631.538	329.095	
947.602	23.3562	2593.67	40.5718	1129.17	442.037	
366.66	12.5517	1220.01	29.2121	467.612	166.379	
89.8833	3.03272	968.287	29.6379	340.968	233.71	
434.327	15.169	1254.15	28.6326	652.011	93.2745	
218.427	6.27446	1430.31	34.8121	609.225	391.817	
573.349	23.7916	1154.1	24.0988	409.943	170.812	
376.645	14.148	1085.37	26.6218	321.344	301.9	
316.261	9.42688	1441.79	33.5489	556.901	281.451	
285.49	5.7135	2782.25	49.9676	731.754	702.523	
571.044	21.8978	1251.09	26.0777	355.888	324.157	
446.709	11.1335	2056.57	40.123	900.046	562.225	
514.456	19.8745	1184.5	25.8852	479.651	102.622	
92.4885	2.6347	1324.78	35.104	585.1	526.511	
730.552	24.8321	1596.07	29.4197	442.434	298.27	
320.95	12.439	986.688	25.8019	309.885	179.162	
609.748	18.5906	1685.5	32.7987	417.577	401.751	
663.079	24.9021	1372.1	26.6274	362.168	294.123	
502.419	17.8441	1295.18	28.1561	624.887	167.879	
655.827	22.4395	1510.01	29.2264	512.943	206.006	
45.2028	1.59949	843.871	28.2607	384.884	294.813	
100.012	4.62595	567.43	21.6198	166.576	161.711	
858.224	28.2771	1779.38	30.3506	578.184	342.972	
420.249	13.2687	1423.38	31.6722	645.737	357.392	
139.7	3.6303	1620.53	38.4816	779.674	701.16	
723.109	23.7655	1648.9	30.4268	481.765	295.451	
443.758	19.5037	961.435	22.7525	363.991	153.686	
212.767	6.03313	1456.49	35.2665	691.505	318.795	
575.46	22.6425	1221.38	25.415	324.202	233.296	
553.699	22.0691	1183.18	25.0894	320.201	245.625	
241.141	6.75197	1516.65	35.7142	716.708	500.707	
138.477	3.9515	1366.58	35.0442	560.29	256.482	
428.597	14.3395	1321.97	29.8893	415.91	143.968	
636.332	23.8673	1347.15	26.6612	427.572	228.873	
580.095	16.4298	1826.71	35.3074	901.918	344.697	
697.296	24.3832	1515.11	28.5974	442.257	375.553	
782.01	23.3679	1901.93	33.4652	670.774	259.333	
601.009	19.3191	1568.82	31.1097	611.109	305.742	
276.402	12.5728	759.707	21.9842	337.977	145.328	
359.791	21.1094	650.292	17.0441	171.538	59.6795	
651.024	18.328	1912.75	35.5208	664.291	597.439	
629.164	17.8429	1872.53	35.2613	793.583	261.091	
351.883	9.24593	1800.31	38.0582	727.812	205.185	
957.233	26.7039	2242.18	35.8462	860.177	340.172	
694.55	24.4498	1501.51	28.4071	644.798	162.166	
61.4025	2.33273	754.262	26.3222	258.109	153.504	
500.036	21.6068	1035.61	23.1425	399.614	135.964	
366.672	7.29872	2890.51	50.2378	1342.83	1181.01	
164.476	6.22052	863.592	26.4408	356.646	239.663	
663.083	18.1468	1998.25	36.5399	854.126	367.874	
374.928	11.3763	1461.08	32.9569	524.945	252.849	
373.04	9.71907	1846.24	38.3823	743.395	518.716	
636.185	22.8896	1408.67	27.7936	612.918	159.569	
514.063	19.1858	1231.98	26.794	359.975	273.591	
700.396	18.4931	2134.79	37.8734	749.599	684.796	
537.285	17.8283	1445.51	30.1367	599.457	158.345	
514.307	17.8236	1346.94	28.8555	569.805	212.753	
421.453	15.8178	1131.37	26.6443	496.938	212.982	
262.826	9.56504	1017.86	27.4778	380.126	242.725	
291.044	15.7896	630.808	18.4327	120.578	111.172	
546.783	17.383	1536.2	31.455	500.481	409.473	
500.332	20.5011	1095.94	24.4051	243.088	177.87	
736.615	19.3918	2179.55	37.986	933.674	418.981	
806.347	20.2225	2396.26	39.8737	1068	244.57	
615.981	16.9842	1931.34	36.2679	465.241	437.46	
124.113	6.5202	486.452	19.0352	206.167	81.0253	
587.139	23.0847	1234.03	25.4341	348.232	298.66	
901.306	27.1084	2006.75	33.2482	769.065	249.857	
348.803	10.8607	1380.25	32.1162	471.647	368.853	
128.185	3.70991	1322.03	34.5521	672.785	521.064	
156.36	4.49573	1365.98	34.7796	579.58	367.992	
95.0948	2.9854	1109.73	31.8533	497.061	455.171	
621.225	18.0756	1802.39	34.3681	565.73	225.386	
410.806	14.141	1254.75	29.0508	597.12	246.827	
274.971	6.8994	1863.34	39.8544	821.501	610.662	
703.838	18.1172	2213.09	38.8491	609.086	541.916	
353.531	11.2626	1338.86	31.3899	316.553	291.636	
443.516	9.80356	2490.21	45.2404	984.14	442.769	
581.211	27.0797	1041.87	21.4629	379.623	81.0354	
263.844	9.77493	992.41	26.9919	376.125	221.2	
267.422	8.53024	1250.24	31.3499	448.914	334.939	
607.604	21.8823	1378.61	27.767	489.51	201.759	
147.076	5.34182	905.144	27.533	295.798	253.164	
413.736	11.1989	1778.63	36.9445	554.409	471.236	
727.15	22.8216	1742.36	31.8624	746.34	268.873	
260.504	14.6891	575.017	17.7345	166.747	147.766	
547.463	23.9273	1070.97	22.8802	299.079	169.973	
564.97	16.3819	1754.36	34.4875	683.966	365.162	
739.935	23.5941	1723.45	31.3611	565.61	417.907	
560.737	17.5265	1584.33	31.9936	438.526	310.119	
538.199	16.9542	1545.91	31.7444	535.511	288.724	
1029.43	31.3072	2110.63	32.8816	426.525	335.701	
635.628	12.467	3235.09	50.985	1528.27	745.738	
938.926	26.2677	2216.59	35.7444	559.091	529.623	
798.704	20.8739	2262.79	38.2633	932.669	412.494	
384.496	11.594	1484.31	33.1635	488.507	229.538	
453.596	16.1461	1242.83	28.0933	503.361	285.871	
394.539	14.325	1153.1	27.542	428.602	218.689	
880.003	21.9131	2492.73	40.1587	1143.05	321.686	
496.978	15.9014	1473.78	31.2538	694.861	228.011	
454.298	14.0851	1494.61	32.2538	403.973	296.23	
318.908	12.9857	922.027	24.5585	281.935	247.974	
807.678	25.8397	1784.69	31.2572	360.54	338.967	
466.572	16.1329	1302.97	28.9206	529.244	238.966	
397.174	11.9924	1494.03	33.1188	441.734	394.325	
671.175	25.7097	1352.7	26.1059	470.498	211.023	
628.878	16.0057	2172.65	39.2909	591.176	426.606	
730.59	22.6536	1770.68	32.2505	655.084	385.01	
1255.88	22.0572	4497.78	56.9376	1647.53	1079.57	
687.444	18.637	2048.02	36.886	876.117	484.462	
513.15	17.7473	1349.19	28.9143	695.869	140.167	
828.85	26.9802	1772.61	30.7207	599.381	262.047	
577.186	20.6076	1361.66	28.0085	407.591	376.883	
762.749	21.5362	2017.12	35.4171	653.448	321.428	
59.1175	2.45283	640.012	24.1018	303.725	277.17	
523.498	16.2098	1566.48	32.2952	436.732	299.819	
420.792	15.3359	1173.65	27.4383	342.9	240.393	
499.956	19.6468	1147.52	25.4472	404.782	242.78	
211.082	7.02996	1112.64	30.026	552.888	348.675	
400.448	16.3654	999.191	24.4692	150.416	131.236	
700.234	23.7989	1565.94	29.4229	693.717	108.34	
349.794	14.4466	936.059	24.2129	474.243	112.022	
171.633	5.48067	1152.33	31.3161	585.353	395.344	
610.072	16.2146	2025.7	37.6248	829.436	511.097	
886.823	21.2964	2620.87	41.6419	651.918	465.321	
500.596	20.7256	1083.99	24.1535	254.31	169.452	
263.939	8.98034	1127.76	29.3908	554.537	204.623	
877.868	29.4197	1768.26	29.8394	890.392	35.0978	
181.424	7.31503	796.536	24.8015	163.367	127.824	
460.118	16.7699	1212.91	27.4371	416.739	195.165	
152.974	6.86762	649.137	22.2747	262.279	233.884	
429.47	15.4071	1206.47	27.8748	412.426	102.183	
460.291	11.267	2129.27	40.8531	940.275	728.703	
559.253	16.0632	1771.4	34.8158	526.919	497.258	
651.896	20.5582	1657.41	31.7098	559.639	395.575	
770.928	27.1338	1578.18	28.4121	487.414	319.835	
351.034	18.4058	714.769	19.0719	363.736	65.6648	
585.381	22.0464	1290.4	26.5522	453.408	251.61	
374.977	13.6075	1134.34	27.5566	457.163	165.947	
373.561	10.5291	1632.32	35.479	628.437	364.735	
305.256	11.2155	1046.03	27.2172	177.636	133.265	
187.575	5.44144	1375.87	34.4716	609.184	579.108	
384.976	13.7408	1169.93	28.017	341.311	201.063	
78.8229	2.77127	887.823	28.4429	436.493	316.275	
91.6885	2.56985	1364.65	35.6785	499.797	339.066	
270.176	12.4338	742.334	21.7292	397.137	75.0207	
456.504	11.8578	1938.62	38.4983	487.706	461.327	
359.365	12.044	1249.66	29.8377	289.339	146.814	
771.361	26.0079	1651	29.6588	332.557	328.682	
1009.89	22.7553	2979.5	44.3803	1338.23	319.339	
291.969	11.2472	965.857	25.9594	298.07	237.459	
616.006	22.629	1357.04	27.2219	344.535	334.002	
637.385	23.9099	1348.02	26.6578	367.643	342.995	
211.267	7.06876	1104.53	29.8874	480.408	345.348	
300.651	9.69993	1261.35	30.9952	612.661	348.041	
492.016	16.0792	1428.34	30.5995	315.254	306.956	
68.7617	3.58524	436.599	19.1791	185.447	113.143	
433.494	10.4368	2158.64	41.5349	733.366	721.679	
704.095	25.5657	1462.58	27.5406	573.944	131.952	
518.841	16.697	1484.43	31.074	511.793	296.243	
460.72	15.0552	1397.21	30.6021	536.509	303.024	
476.745	9.92759	2782.88	48.0222	843.254	554.938	
693.957	24.7962	1477.2	27.9865	368.94	255.989	
609.31	21.6132	1404.07	28.1915	426.893	367.87	
580.098	18.5075	1562.54	31.344	598.872	383.571	
374.276	15.4458	961.445	24.2316	470.454	116.715	
541.879	20.0207	1274.44	27.0659	563.38	169.183	
567.967	15.0164	1998.56	37.8232	624.866	340.077	
1079.7	25.1595	2921.33	42.9142	729.993	431.168	
1078.5	32.7578	2162.44	32.9233	564.809	323.838	
805.082	25.5591	1797.26	31.4989	616.799	282.555	
147.953	3.75445	1700.9	39.4074	613.364	586.001	
380.61	10.8305	1615.59	35.1423	648.501	240.598	
903.533	26.1772	2094.89	34.516	659.124	532.229	
513.708	17.7106	1355.04	29.0057	366.006	240.951	
719.464	15.0286	3011.3	47.8731	861.266	676.767	
699.469	21.6634	1741.99	32.2881	741.199	232.26	
373.423	15.6732	941.082	23.8256	401.988	165.671	
554.447	21.4239	1224.21	25.8798	381.349	227.746	
394.607	18.7334	838.311	21.0643	291.05	152.655	
553.448	21.435	1220.11	25.8198	355.298	164.148	
839.172	27.4106	1776.44	30.6149	505.036	116.246	
607.291	19.2629	1601.21	31.5265	600.391	162.659	
824.235	29.0382	1629.92	28.3845	503.836	301.844	
570.209	21.4297	1278.21	26.6083	397.78	237.183	
380.042	17.5923	846.72	21.6027	241.2	145.346	
741.947	23.8724	1707.89	31.0797	328.7	236.371	
