139.6	312.5	119.3	401.3
65.7	14.3	72.1	19.9
55.5	6.2	59.0	9.9
4.5	5.0	3.1	6.2
3.9	1.9	2.5	4.3
168.7	424.3	195.1	387.6
78.2	32.9	116.2	24.0
65.5	17.4	91.9	5.8
5.2	9.9	7.5	3.4
4.5	6.2	6.8	1.9
253.8	225.5	299.4	23.9
118.6	133.6	183.9	6.3
118.6	133.6	no_data	no_data
8.0	6.8	11.8	1.7
7.2	6.2	10.6	1.1
