402.1	299.7	389.8	353.8
198.6	175.8	223.1	202.8
165.0	142.0	184.8	171.3
28.0	18.0	27.0	33.8
14.7	0.0	15.8	18.0
9.2	0.0	11.3	11.3
521.6	464.2	597.1	470.4
258.6	308.7	414.6	311.9
212.0	245.6	344.8	245.7
35.3	42.8	63.1	43.6
22.8	20.3	31.5	26.1
16.4	11.3	22.5	13.9
741.3	644.5	1018.5	874.6
370.0	421.4	700.8	574.8
370.0	421.4	no_data	469.3
57.0	56.3	96.9	57.9
35.7	31.5	60.8	37.2
24.4	24.8	45.1	22.7
