# 400k evts     
402.1	327.9	411.8	356.8
198.6	208.4	272.7	230.6
165.0	172.4	223.1	187.4
28.0	27.9	31.5	26.2
14.7	12.4	17.2	13.1
9.2	7.9	11.0	9.3
139.6	103.0	127.6	117.5
65.7	58.7	78.8	71.6
55.5	48.5	65.8	60.3
4.5	3.8	4.4	4.7
3.9	3.3	4.0	4.1
40.9	30.7	36.0	34.8
17.5	16.6	21.1	19.4
15.5	14.5	18.0	16.4
2.4	2.0	2.6	2.1


