402.1	299.7	389.8	376.5
198.6	175.8	223.1	241.3
165.0	142.0	184.8	196.7
28.0	18.0	27.0	30.3
14.7	0.0	15.8	15.9
9.2	0.0	11.3	10.6
139.6	312.5	119.3	118.2
65.7	14.3	72.1	70.7
55.5	6.2	59.0	59.3
4.5	5.0	3.1	3.8
3.9	1.9	2.5	3.5
40.9	27.2	35.3	36.1
17.5	16.4	21.4	20.4
15.5	14.0	18.1	17.6
2.4	2.2	1.9	2.7


