1606	1598.1	1608.9	1606.4
1505	1561.3	1568.0	1606.2
1323	1305.3	1339.0	1362.6
119	89.7	0.0	138.3
96	71.5	0.0	114.0
82	61.7	0.0	99.3
67	48.7	0.0	82.2
51	35.8	0.0	61.2
35	23.4	0.0	40.7
6221	6991.4	7233.3	6856.0
4069	6568.2	5808.8	6854.7
757	733.6	814.5	847.0
7.9	6.6	0.0	11.5
5.2	5.2	0.0	9.5
