# 400k evts     
16.3	14.3	19.4	16.7
13.1	8.8	13.1	12.0
9.8	7.1	11.3	11.0
9.4	5.7	9.4	9.1
8.2	5.2	8.3	8.0
5.4	0.4	5.6	5.2
4.6	2.7	4.6	4.2
3.1	1.6	2.7	2.6
1.9	0.8	1.1	1.5
16.4	18.7	24.0	16.9
13.2	11.5	15.9	12.1
9.5	9.0	13.9	11.0
9.1	7.5	12.1	9.8
8.0	6.8	10.5	8.5
5.1	4.5	7.0	5.4
4.2	3.3	5.6	4.4
2.7	1.9	3.4	2.7
1.8	1.0	1.4	1.5

